,ITE_ITEM_TITLE,ITE_ITEM_TITLE,"Score Similitud (0,1)"
11871,Tênis Pelinho Com Strass Bubu,Tênis De Pelinho Bubu Com Strass Original,0.8
11872,Tênis Olympikus Masculino Esportivo Caminhada - Original,Tênis Olympikus Esportivo Masculino Original ,0.7142857142857143
11873,Tênis Adrun Feminino Evafloat 7807f,Tênis Adrun Way Feminino,0.5
11874,Tenis Pedraria Branco- Pimenta Doce,Tenis Plataforma Pimenta Doce,0.5
11875,Tenis Infantil Com Brinde Menino Club Happy Limitado,Tenis Infantil Com Brinde Menino Club Happy Compre Já,0.75
11876,Bicicleta Aro 29 Alfameq 21v Freio A Disco Azul Rosa Roxo,Bicicleta Aro 29 21v Câmbios Shimano Freio Disco Rosa,0.5833333333333334
11877,Tenis Bubu Todo Preto Lançamento Original Plataforma Buffalo,Tenis Vans Plataforma Preto Feminino  Lançamento ,0.4
11878,Tênis Snes Universidade Botinha Customizada Unissex + Brinde,Tênis Mario Botinha Customizada Unissex + Brinde,0.6666666666666666
11879,Sapato Preto Masculino Sapatenis Top Com Carteira Brinde ,Sapato Branco Masculino Lançamento Top Com Carteira Brinde,0.5555555555555556
11880,Tenis Feminino Ragran Sapatenis Casual Alpargata Caminhada,Tenis Sapatenis Casual Alpargata Sapatilha Feminino Str720,0.5555555555555556
11881,Tênis Kidy 4228 Vem Com Carrinho Surpresa,Tênis Kidy Play Resp-tec Com Carrinho,0.375
11882,Tênis Masculino Corrida Gel-nagoya 3 Asics 014429,Tênis  Asics Gel-nagoya 3  Masculino Black/carrier,0.625
11883,Tenis Polo De Couro,Tenis Masculino Em Couro,0.5
11884,Specialized Turbo Creo,Bicicleta Eletrica Specialized Turbo Creo Sl 2020,0.42857142857142855
11885,Vans Old Skool  Ditsy Floral ,Vans Old Skool Original,0.5
11886,Tênis Olympikus Bravo Masculino - Petróleo E Preto,Tênis Masculino Olympikus Bravo 929 - Preto - 109125,0.6666666666666666
11887,Tênis - Upwoman Pro - Feminino Exclusivo,Tênis Feminino Kolosh - 0787,0.375
11888,Tênis Asics Court Ff Novak L.e - All Court,Tênis Asics Gel Court Ff Novak Clay - Azul,0.5454545454545454
11889,Bicicleta Aro 29 Quadro 19 24v Z4x Preto Verde,Bicicleta Aro 29 Quadro 15 24v Z4x Preto Laranja,0.6363636363636364
11890,Tênis Jogging Animal Print Onça - Preto,Tênis Molekinha Feminino Onça Preto Animal Print Lançamento,0.5
11891,Tênis Caminhada Academia Branco Pamilha Gel Pu,Tênis Caminhada Academia Preto E Rosa Palmilha Gel Pu,0.5
11892,Kit 2 Pares De Tênis Meia Feminino Do 34 Ao 40 Frete Grátis ,Kit 2 Pares De Tênis Sapatenis Na Promoção Frete Grátis,0.5
11893,Tênis Ascension Run Infantil - Gelo E Pink,Tênis Feminino Ascension Promoção Barato - Gelo E Pink,0.5
11894,Tênis Usthemp Short Temático - Stonerose,Tênis Usthemp Short Temático - Hibisco,0.7142857142857143
11895,Tênis / Bota Renata Della Vecchia Forrado De Lã Caramelo,Tênis Renata Della Vecchia Flatform  Matelassado Feminino,0.3333333333333333
11896,Tênis Esportivo Everlast Masculino Academia Corrida Casual,Tênis Masculino Leve Casual Esportivo Academia Corrida,0.75
11897,Novidade Tênis Casual Sneaker Feminino Ramarim Snk 21-80204,Tênis Ramarim Sneaker Casual,0.5
11898,Tênis Bianca Rumão,Tênis Bianca,0.6666666666666666
11899,Tênis Masculino Infantil Klin Menino 030,Tênis Infantil Menino Klin Flyer,0.5714285714285714
11900,Tênis Skate Qix Combat Iv Preto Total Original Envio Já,Tênis Qix Skate Combat Iv Camurça Preto Branco Original,0.6363636363636364
11901,Tênis Flip Preto Meia Lançamento!,Tênis Meia Feminino Casual Preto Lançamento,0.5
11902,Sapatos Esportivos Verão Feminino Salto Alto Sandálias De Fl,Sapatos Esportivos Femininos De Verão,0.3333333333333333
11903,Sapatênis Pegada Anilina Masculino 117753-02,Sapatênis Masculino Pegada Anilina 1148,0.6666666666666666
11904,Tenis Masculino Caterpillar Sola Alta Flexível Confortavel,Tenis Via Marte Chunky Sola Alta Estiloso Confortavel,0.36363636363636365
11905,Tênis Hocks Skate Solo Caramelo Couro Marcelo Formiga Original Sneaker Masculino E Feminino Promoção Envio Imediato,Tênis Hocks Skate Evo Avelã Masculino E Feminino Couro Sneaker Confortável Original Promoção Envio Imediato,0.6111111111111112
11906,Tênis Converse All Star Chucky Taylor Lift Preto Plataforma,Tênis Feminino Converse Chuck Taylor All Star Lift Preto,0.6363636363636364
11907,Tênis Infantil Feminino Todo Preto Ou Branco Conforto Barato,Tênis Infantil Feminino Mais Barato,0.5
11908,Bicicleta Aro 26 Passeio Sem Marchas C/ Cesta Vime Branco,Bicicleta Aro 26 Passeio Sem Marchas C/ Cesta Vime Vermelho,0.8
11909,Tênis Cano Alto Old Star Promoção Imperdível Original Com Nf,Tênis Original Cano Alto Capricho Vermelho Na Promoção,0.45454545454545453
11910,Bicicleta Feminina Feline Aro 26 Rosa E Branco master Bike,Bicicleta Aro 26 Feminina Kamilla Contrapedal Master Bike,0.5454545454545454
11911,Sapato Preto Proteção Bracol Tam.37,Sapato Piccadilly Joanete Preto 144050,0.25
11912,Tenis Join Masculino Caminhada 9501 Preto/branco - Adrun,Tenis Join Feminino Caminhada 9501 Preto/chiclete Adrun,0.5
11913,Tenis Infantil Puma Pink Feminino Cabana Racer,Tenis Infantil Pink Cats Preto Feminino V1491,0.4
11914,Bicicleta 29 Freio Hidráulico 24v Cassete Susp Trava Altus ,Bicicleta Professional 29 Shimano Altus 24v Freio Hidráulico,0.5454545454545454
11915,Tênis Öus Naccarato Skate Essencial All Black Gold Original,Tênis Öus Naccarato Black Gold Essencial,0.6666666666666666
11916,Tênis Freeday Girls Hype Preto/pink,Tênis Esportivo Preto/pink ,0.3333333333333333
11917,Tênis Botinho Sport Casual Infantil  - Preto,Tênis Casual Infantil Meninos Botinho Palmilha Macia Preto,0.5
11918,Tenis Beira Rio Feminino 4232.205 Coral Plataforma Corda,Tenis Feminino Plataforma Beira Rio 4256.100,0.5555555555555556
11919,Bike 29 Freio Hidráulico 27 Marchastoda No Rolamentos,Bicicleta 29 Alumínio Freio Hidráulico Cabeamento Interno 27,0.36363636363636365
11920,Bicicleta Aro 29 Gti Roma 21v Freio A Disco Branco Tam. 19,Bicicleta Aro 29 Gti Roma 21v Freio A Disco Vermelho Tam 19,0.7692307692307693
11921,Tênis Nike Quest 3 Azul,Tênis Nike City Trainer 3,0.42857142857142855
11922,Sapato Usthemp Legend Art - Borboletas - Patrícia Capella,Tênis Usthemp Short Art - Borboletas - Patrícia Capella,0.6
11923,Tênis Dg Milano Day Master Preto Melhores Net,Tênis Dg Milano Day Master Preto Bellisima,0.6666666666666666
11924,Tênis Feminino Azul/pink - Aeros,Tênis Feminino Kolosh - 0787,0.42857142857142855
11925,Tênis Masculino Sneakers Lançamento Caminhada  Academia Leve,Tênis De Academia Masculino Para Caminhada Leve Confortável,0.625
11926,Tenis Infantil Meninas Kids Slip On Molekinha Original Novo,Tenis Meia Infantil Meninas Slip On Unicornio Original Novo,0.6363636363636364
11927,"Tv Philips 40, Lcd, Hdmi , Full Hd",Tv Philips 3000 Series 40pfl3605d/78 Lcd Full Hd 40 Bivolt,0.5
11928,Tenis Casual Sapatilha Feminino Couro ,Sapatilha Tenis Feminino ,0.6
11929,Tênis Usthemp Slip-on Vegano Casual Pastor Branco Suíço,Tênis Usthemp Slip-on Vegano Casual Hamster,0.5555555555555556
11930,Tênis Infantil Feminino Novopé Panda Preto 300n261,Tênis Infantil Feminino Novopé Preto E Pink- 700n203,0.5555555555555556
11931,Tênis Feminino Confortável Slip On Glitter Preto Urbano,Tênis Feminino Confortável Slip On Glitter Promoção Preto,0.7777777777777778
11932,Tênis Azaleia Class Feminino Preto,Tênis Vizzano Class Preto Feminino,0.6666666666666666
11933,Sapatenis Jogging Moda Casual Masculino Couro Confortável,Sapatenis Masculino Jogging Casual Couro Legitimo,0.625
11934,Tênis Old Star Cano Baixo All Azul Marinho Frete Grátis,Tênis Old Star Cano Baixo Rosa Bb All,0.5
11935,Bicicleta Orbea - Modelo World Cup Rodas Aro 26  ,Bicicleta Caloi Montana Mtb - Aro 26,0.3333333333333333
11936,Sapatênis Masculino Wonder - 7055,Sapatênis Masculino De Couro - Marrom,0.42857142857142855
11937,Bicicleta Oggi Big Wheel 7.0 2021 Aro 29 17  ,Bicicleta 29 Oggi Big Wheel 7.0 18v 2021,0.7
11938,Tênis Air Max 97 Nike,Tênis Da Nike Air Max 97,1.0
11939,Tênis Usthemp Slip-on Collab - Adote Apama Por Edson R.,Tênis Usthemp Chunky Smooth Art-  Bem Me Quer - Edson R.,0.4
11940,Tênis Feminino Slip On Calce Fácil Tendência Leve Moda,Tênis Slip On Feminino Calce Fácil Plataforma Leve Promoção,0.6363636363636364
11941,Tenis Ous Oamf Preto/branco  Original Nf,Tenis Ous Gratcho Oe Original,0.375
11942,Balenciaga Triple S - Black White Red,Tenis Tiago S Black White Red Dc Shoes,0.36363636363636365
11943,Tênis Menina Com Luz Ortopé Power Light 46003,Tenis Infantil Feminino Ortopé Power Light Menina Luz,0.5
11944,Sapatênis Constantino Unity Marinho Masculino,Sapatênis Masculino Malbork Em Couro Marinho ,0.42857142857142855
11945, Tênis Bebê Cadarço Molekinha Confort Rosa Cód 197,Tênis Molekinha Bebê 2703203,0.3333333333333333
11946,Sapatênis Tênis Feminino Flay Izabela Araujo 100 Preto,Sapatênis Tênis Feminino Flay Izabela Araujo 101 Branco,0.6
11947,Tênis New Try Running Masculino - Vermelho E Preto,Tênis Masculino New Try - Grafite E Vermelho,0.6666666666666666
11948,Bicicleta  De Passeio Ultra Bikes Bike Aro 24 Bicolor 18 Marchas Aro 24 18v Freios V-brakes Cor Azul/branco,Bicicleta  De Passeio Ultra Bikes Bike Aro 24 Bicolor 18 Marchas Aro 24 18v Freios V-brakes Cor Vermelho-ferrari/branco,0.875
11949,Tênis Puma Provoke Xt Wns,Tênis Puma Resolve Street Wns,0.42857142857142855
11950,Tênis Masculino Esportivo Casuais ,Tênis Masculino Esportivo Rainha,0.6
11951,Tênis Puma Hybrid Nx Ozone Original + Nfe,Tênis Puma Smash V2 Feminino Original + Nfe,0.45454545454545453
11952,"10 Tampas, Calço De Metalon 40mm X 80mm, Interna, Pretas","6x Tampas, Calço De Metalon, Cadeiras, Mesa De 3 Polegadas",0.26666666666666666
11953,Tênis Sapatenis Masculino Casual Estiloso Comfort Oferta,Tênis Sapatenis Masculino Dia A Dia Casual Estiloso Comfort,0.75
11954,Tênis Infantil Feminino Molekinha 2520800,Tênis Feminino Infantil Molekinha,0.8
11955,Tênis Masculino Caminhada Asics Gel-excite 8 Corrida Black,Tênis Asics Patriot 8 Masculino Academia Corrida Caminhada,0.6
11956,Tênis Masculino Para Corrida Academia Novo Leve Macio Promo,Tênis Masculino Academia Corrida Caminhada E Leve 003,0.5
11957,Tênis Infantil Para Meninos Court I,Tênis Flyer Infantil Meninos Klin,0.42857142857142855
11958,Tenis Dg G4 Porto Slip Liso Azul Marinho,Tenis Dg G4 Porto Slip Liso Azul Marinho Preferida,0.8888888888888888
11959,Air Jordan 1 Mid Johnny Kilroy,Air Jordan 1 Mid Red Patent L.1,0.4444444444444444
11960,Bicicleta Infantil Aro 16 Kids Rosa - Verden Bikes,Bicicleta Infantil Aro 16 Pink E Rosa Fofys Verden Bikes,0.6363636363636364
11961,Tênis Actvitta Sem Cadarço Em Lycra Feminino,Tênis Knit Actvitta Sem Cadarço Feminino 4802.110 ,0.5714285714285714
11962,Tênis Cano Alto Kidy Love Meninas 0220293 - Rosa,Tênis Infantil Meninas Cano Alto Lue Lue Veludo Rosa,0.4166666666666667
11963,Sapatos Sport Trilupy Men,Promoção Sapatos Masculino Trilupy Street,0.2857142857142857
11964,Sapatilha Speed Ciclismo Shimano Sh - Rc100,Sapatilha Speed Ciclismo Shimano Rc100 + Pedal Shimano Rs500,0.5
11965,Tênis Anacapri Azul Marinho Baby Snake,Tênis Huntington Azul Marinho,0.42857142857142855
11966,Tênis Feminino Casual Colcci Caramelo 8040100647 Var2,Tênis Feminino Casual Colcci Azul Bic 8040100647 Var3,0.5
11967,Tênis Feminino Nike Air Zoom Pegasus 38 Running Com Nota,Tênis Nike Air Zoom Pegasus 38 Feminino Rosa Original,0.6363636363636364
11968,Tênis Usthemp Slip-on Temático - Thor Shiba Inu,Tênis Usthemp One Temático - Thor Shiba Inu,0.7777777777777778
11969,Bicicleta Aro 29 Câmbio 27v Freio Hidráulico Prata Tam. 19,Bicicleta Aro 29 27v Freio Hidráulico Preto Tam. 19,0.75
11970,Kit - Tênis Detroit Dok - Mais Pelúcia George Pig,Tênis Infantil Masculino Menino Com Rodinha - Dok,0.25
11971,Tênis Infantil Feminino Molekinha 2544.101,Tênis Feminino Infantil Molekinha,0.8
11972,Tenis Sapatenis Feminino Casual Via Marte Multicolor Modinha,Tenis Sapatenis Feminino Via Marte Verão Casual Descolado,0.6
11973,Tv Samsung 40 - Smart Led Full Hd,Tv Smart 4k Samsung Full Hd,0.5555555555555556
11974,Sapatilha High One Mtb Feet - 2 Velcros / 1 Trava,Sapatilha Ciclismo Mtb High One Feet - Preto/cinza,0.46153846153846156
11975,Bicicleta 29 Tsw Ride Mtb 21v Shimano 2021/2022 Cz/azul T15,Bicicleta Mtb Sense One 29 2021/2022 Freios Hidráulicos 21v,0.35714285714285715
11976,Tenis Feminino Desconto Onça Flor Rosa Confortável Idosa,Reserva Tenis Feminino Onça,0.3333333333333333
11977,Moletom Cropped Com Tênis Slip Mule E Bucket Tumblr Black ,Tênis Mule Moletom,0.375
11978,Nike Shock R4 4 Molas,Tênis 4 Molas,0.3333333333333333
11979,Tênis Mary Jane Campus,Tênis Mary Jane Insta,0.6
11980,Tênis Botinha Infantil Feminino Pampili Casual ,Tênis Infantil Feminino Pampili Blog,0.5714285714285714
11981,Tênis Hardcore Footwear - Sneaker Fitness Botinha Couro,Botinha Treino Feminina Tênis Sneaker Couro Legitimo,0.36363636363636365
11982,Sapato Original Da Ellus,Sapato De Trabalhar Camuflado Original,0.4
11983, Tênis Mizuno Wave Prophecy X Unissex ,Tênis Mizuno Wave Prophecy X,0.8333333333333334
11984,Tenis Feminino Slip-on Preto Conforto Casual Brinde Surpresa,Tenis Feminino Casual Kolosh Conforto Preto Ou Nevoa,0.5
11985,Bicicleta Rockrider Fr6 Full Aro 26,Bicicleta Com Suspensão Aro 26 Full  18 Velocidades,0.4444444444444444
11986,Tênis Skechers Bobs Squad Turn Up Feminino - Rosa,Tênis Feminino Skechers Bobs Squad Branco - 117016,0.5454545454545454
11987,Tênis Fem. Capricho Week Class Vermelho Cp0774,Tênis Fem. Capricho Like Class Preto/cobre 0542. Último N36,0.38461538461538464
11988,Tênis adidas Puremotion Adapt Preto Feminino Original,Tênis adidas Puremotion Adapt Feminino - Original,0.75
11989,Tenis Qix Full Cinza Marinho Branco,Tenis Qix Full Brown Caramelo Branco,0.5
11990,Tenis Feminino Casual Ramarim Branco Ouro Sneaker Chunky,Tênis Ramarim Lançamento Branco Feminino Chunky Casual,0.5
11991,Sapatilha Specialized Cadette Wmn Azul 39eur 37bra Academia,Sapatilha Specialized ,0.25
11992,Tênis Feminino Sneaker Ramarim Blogueira Sola Alta 21-80202,Tênis Ramarim Chunky Sneaker Sola Alta 72204 Feminino,0.6
11993,Tênis Oakley Carbon Lançamento Pronta Entrega Cinza ,Tênis adidas Nova Flow Cinza Pronta Entrega,0.4
11994,Tenis Dumond,Tenis Casual Dumond,0.6666666666666666
11995,Tênis Converse All-star Chuck Taylor Botinha Vermelho Smile,Tênis Botinha Allstar Converse Unissex Chuck Taylor Original,0.45454545454545453
11996,Tênis Olympikus Ultraleve 205g Masculino - Original,Tênis Olympikus 205g Ultraleve Masculino - Marinho/veridian,0.75
11997,Tênis Meia Feminino Super Confortável,Tênis Feminino Branco Super Confortável ,0.6666666666666666
11998,Bicicleta Retro Aro 26 Beach Caiçara  Pneu Faixa Branca Fret,Bicicleta Aro 26 Preta Pneu Faixa Branca Top,0.5
11999,Tênis Botinha Bebê Ortofino Casual,Tênis Bebê Sem Cadarço Ortofino Casual,0.6666666666666666
12000,Sapatênis Masculino Side By Side Casual Urbano Original,Sapatênis Branco Masculino Casual Original,0.5
12001,Sapatênis Masculino Pegada Napa Soft 114072,Sapatênis Pegada Napa Soft 116910,0.5714285714285714
12002,Tênis Buffalo Emporionaka Feminino Nobuck Conforto Casual,Tênis Feminino Flatform Ajustável Casual Conforto,0.4444444444444444
12003,Tenis Esportivo Caminhada Beira Rio Conforto Calce Fácil,Tenis Activitta Feminino Beira Rio Caminhada Conforto Leve,0.45454545454545453
12004,Tênis Esportivo Feminino Olympikus Easy/650 ,Tênis Feminino Esportivo Olympikus Cyber,0.6666666666666666
12005,Tênis Via Marte Nobuck Black Feminino,Tênis Via Marte Feminino Nobuck Preto,0.7142857142857143
12006,Tenis Kappa Original Numero 41 Fotos Reais Do Produto,Tenis Kappa Original Numero 41 Fotos Reais ~~frete Gratis~~,0.7
12007,adidas Grand Court,Tênis adidas Grand Court K,0.6
12008,Tênis Vizzano Feminino - Bordô,Tênis Feminino Sneaker Vizzano - 1360103,0.5714285714285714
12009,Tenis Dna Flex Ortope,Tenis Ortope Dna Flex 292075 Infantil,0.6666666666666666
12010,Tenis Casual Moleca Sola Alta Grossa Preto Branco Basico,Tenis Preto Masculino Casual Sola Grossa Borracha De Couro,0.4166666666666667
12011,Tênis Sapatenis Masculino Casual Ziper-272,Sapatenis Masculino Tênis Casual Masculino Tennis Masculino,0.6666666666666666
12012,Tenis Slip On Infantil Menina Casual Com Led Mini Pé Mp-2122,Tenis Slip On Infantil Menino Casual Led Luz Mini Pé Mp-2124,0.6153846153846154
12013,Tênis adidas Grand Court W Feminino,Tênis adidas Grand Court Base Feminino Ee7874 ,0.625
12014,Tênis Via Marte Casual Feminino Slip On Promoção,Tênis Via Marte Feminino Casual Slip On  Promoção,1.0
12015,Tênis Sneakers Respirável Malha Confortável,Tênis De Malha Respirável Confortável,0.8
12016,Tênis Mizuno Sky Medal S,Tênis Mizuno Wave Sky Neo 2,0.375
12017,Bicicleta Feminina Aro 24 Mountain Bike Com Cesta - Prata,Bicicleta Mountain Bike Aro 24 Aero Feminina - Rosa,0.6363636363636364
12018,Tenis Fila Perfect Fit Feminino Original,Tenis Fila Perfect Fit Feminino,0.8333333333333334
12019,Tenis Feminino Petite Jolie Stripes Onça Pj5456,Tenis Feminino Onça Petite Jolie,0.7142857142857143
12020,Tenis Feminino Sapatenis Casual Sapatenis Feminino Original,Tenis Feminino Casual Sapatenis Feminino Original Tropical,0.8333333333333334
12021,Tênis Usthemp Clash Temático - Golden Retriever,Tênis Usthemp Clash Temático - Lhama,0.625
12022,Tênis Feminino Casual Missconfort Nº34 Ao 43,Tênis Casual Feminino,0.5
12023,Neec Tênis Feminino Corrida Caminhada Academia Trabalho,Tênis Feminino Para Caminhada Corrida Academia Esportivo,0.625
12024,Schutz Cano Alto Feminino De Qualidade,Tênis Feminino Cano Alto Couro,0.42857142857142855
12025,Kolosh Tênis Sem Cadarço Elástico Casual Leve C1988 Feminino,Tênis Kolosh  Feminino Casual Sem Cadarço Elástico C1309,0.6666666666666666
12026,Tenis Tie Dye Solado Antiderrapante Cano Curto Casual  Dubuy,Sapato Tenis Feminino Casual Flatform Colorido Tie Dye Dubuy,0.38461538461538464
12027,Bicicleta Ksw,Bicicleta Ksw Marchas Shimano,0.5
12028,Kit 3 Sapatenis Feminino Veludo Casual Tenis Cores Slip Flat,Tenis Feminino Casual Sapatenis Blogueira - Kit 3 Pares,0.46153846153846156
12029,Tênis Usthemp Clash Temático - Eva Bulldog Francês 2,Tênis Usthemp Spice Temático - Eva Bulldog Francês 2,0.8
12030,Tênis Infantil Menina Kidy Iate 0060023,Tênis Infantil Preto Menina Kidy,0.5714285714285714
12031,Kit 6 Pares Tenis Masculino Tryd Para Academia Crossfit Leve,Tenis Para Esporte  Masculino Academia  Leve Hive Crossfit ,0.45454545454545453
12032,Tênis Vizzanotransparente  Com Pedrarias Exclusive,Tênis Top Pedrarias Lançamento ,0.3333333333333333
12033,Tênis Masculino Philipp Plein Preto E Branco,Tênis Philipp Plein Branco,0.6666666666666666
12034,Tênis Feminino Fabi Rasteira 970053 Piccadilly,Tênis Piccadilly Feminino Sem Cadarço 970053 Preto,0.5
12035,Sapatênis Casual Masculino Lançamento Confortável Marinho,Sapatênis Casual Masculino Confortável Camurça Lançamento,0.7142857142857143
12036,Tênis Skechers Razor Plus Tamanho 41,Tênis Superga Tamanho 41,0.42857142857142855
12037,Tenis Masculino Casual Sport Fino Original Polo Voker,Tenis Masculino Casual Sport Fino Confortável Bertelli,0.5
12038,Tênis Preto Original De Skate Faith.co Son Lt Camo,Tênis Preto Faith.co De Skate Son Lt Vulc Black Original Nf.,0.5833333333333334
12039,Bota Tatica Guartela Attack Iii Dry Impermeavel - Preta - 37,Bota Tatica Guartela Attack Iii Dry Impermeavel -.,0.7272727272727273
12040,Tênis Oversized Alexander Mcqueen,Tênis Oversized Alexander Mcqueen Branco T.menezes,0.6666666666666666
